CustomerID,CustomerName,Age,Country,JoinDate
1613,Noor Al-Momani,43,Saudi Arabia,2023-05-27
1614,Sara Al-Smadi,34,Jordan,2020-06-16
1615,Hassan Shami,33,Saudi Arabia,2021-07-28
1616,Noor Darwish,66,Jordan,2020-10-13
1617,Rami Al-Momani,37,Saudi Arabia,2023-01-08
1618,Huda Al-Momani,27,Jordan,2021-02-06
1619,Mona Saleh,30,Jordan,2021-06-23
1620,Tariq Qasem,46,Jordan,2023-07-07
1621,Rania Qasem,36,Jordan,2020-06-05
1622,Zain Al-Momani,20,Jordan,2024-01-29
1623,Omar Al-Momani,44,Jordan,2020-06-03
1624,Noor Qasem,28,Qatar,2020-02-08
1625,Sara Masri,53,Saudi Arabia,2022-11-04
1626,Aya Ayoub,45,Saudi Arabia,2023-07-17
1627,Salma Al-Smadi,30,Egypt,2020-03-04
1628,Hassan Saleh,47,Qatar,2023-04-06
1629,Salma Darwish,35,Saudi Arabia,2023-03-31
1630,Sara Omari,43,Egypt,2022-04-09
1631,Rania Rabie,39,Jordan,2023-04-23
1632,Khaled Masri,26,Jordan,2021-03-11
1633,Farah Haddad,28,Saudi Arabia,2020-03-16
1634,Salma Haddad,45,Saudi Arabia,2023-02-03
1635,Huda Khoury,31,Saudi Arabia,2021-06-17
1636,Hassan Khoury,30,Jordan,2023-01-18
1637,Ahmad Haddad,25,Jordan,2023-01-10
1638,Sara Haddad,39,Saudi Arabia,2022-08-24
1639,Zain Khoury,55,Jordan,2023-09-01
1640,Zain Khoury,24,Saudi Arabia,2020-10-31
1641,Ahmad Darwish,35,Saudi Arabia,2022-01-19
1642,Sara Najjar,49,UAE,2022-03-14
1643,Rami Barakat,34,UAE,2021-04-02
1644,Ahmad Masri,39,Egypt,2023-04-22
1645,Yousef Shami,24,Saudi Arabia,2021-08-18
1646,Lina Haddad,39,UAE,2020-10-01
1647,Hassan Al-Smadi,33,Saudi Arabia,2022-08-09
1648,Salma Najjar,44,Jordan,2022-10-23
1649,Salma Darwish,46,Jordan,2022-11-11
1650,Aya Shami,60,Jordan,2020-07-04
1651,Aya Saleh,40,Saudi Arabia,2022-03-23
1652,Huda Khoury,38,Saudi Arabia,2022-01-15
1653,Aya Masri,36,Egypt,2022-10-25
1654,Yousef Shami,31,Jordan,2020-01-22
1655,Aya Haddad,38,Jordan,2023-09-19
1656,Salma Najjar,32,Qatar,2021-05-04
1657,Hassan Omari,36,Jordan,2023-06-11
1658,Ahmad Masri,48,Saudi Arabia,2023-11-02
1659,Khaled Najjar,24,Saudi Arabia,2020-12-05
1660,Salma Khoury,46,Saudi Arabia,2022-11-18
1661,Salma Najjar,48,Jordan,2020-10-14
1662,Lina Rabie,33,Jordan,2022-07-02
1663,Majed Barakat,18,Jordan,2020-11-22
1664,Majed Qasem,28,Saudi Arabia,2021-01-01
1665,Mona Hammad,47,Saudi Arabia,2023-03-05
1666,Rania Al-Smadi,34,Jordan,2023-03-04
1667,Tariq Omari,25,Saudi Arabia,2023-09-12
1668,Yousef Shami,29,Egypt,2020-10-26
1669,Hassan Ayoub,43,Jordan,2024-02-08
1670,Sara Ayoub,40,Saudi Arabia,2022-09-17
1671,Zain Hammad,32,Saudi Arabia,2022-01-04
1672,Ahmad Haddad,31,Jordan,2020-03-23
1673,Hassan Barakat,31,Jordan,2021-03-24
1674,Rami Hammad,25,Saudi Arabia,2022-09-25
1675,Huda Omari,51,Egypt,2021-04-19
1676,Zain Darwish,31,Egypt,2020-05-08
1677,Salma Al-Momani,47,Saudi Arabia,2021-06-25
1678,Tariq Masri,50,UAE,2022-01-26
1679,Ahmad Masri,44,Jordan,2021-04-24
1680,Salma Qasem,30,Saudi Arabia,2020-03-28
1681,Farah Rabie,39,Saudi Arabia,2023-10-01
1682,Zain Qasem,34,Jordan,2021-02-27
1683,Ali Darwish,25,UAE,2022-11-26
1684,Noor Omari,38,Saudi Arabia,2022-01-09
1685,Rania Masri,23,Jordan,2022-03-05
1686,Sara Al-Momani,46,Egypt,2022-08-19
1687,Khaled Hammad,30,Jordan,2022-07-20
1688,Noor Haddad,37,Jordan,2020-04-05
1689,Ali Masri,37,Jordan,2020-03-22
1690,Salma Darwish,32,UAE,2023-08-21
1691,Aya Darwish,40,UAE,2021-10-25
1692,Zain Al-Momani,30,Jordan,2020-07-30
1693,Omar Al-Momani,43,Saudi Arabia,2023-12-12
1694,Rami Barakat,21,Jordan,2022-12-03
1695,Farah Omari,36,UAE,2023-07-21
1696,Farah Qasem,54,Saudi Arabia,2021-07-14
1697,Majed Omari,24,Saudi Arabia,2021-06-23
1698,Majed Barakat,28,Egypt,2023-03-31
1699,Tariq Najjar,40,Jordan,2023-01-19
1700,Salma Shami,36,Jordan,2023-03-13
1701,Majed Omari,38,Saudi Arabia,2020-12-22
1702,Farah Haddad,39,Qatar,2022-02-10
1703,Noor Al-Smadi,41,Jordan,2023-08-31
1704,Ahmad Al-Momani,46,Jordan,2022-02-14
1705,Hassan Saleh,39,Jordan,2022-01-18
1706,Sara Al-Momani,32,Saudi Arabia,2023-04-18
1707,Huda Najjar,41,Jordan,2023-08-31
1708,Hassan Najjar,53,Saudi Arabia,2020-06-08
1709,Tariq Darwish,33,Qatar,2022-11-24
1710,Yousef Qasem,25,Saudi Arabia,2021-05-30
1711,Ahmad Najjar,46,Jordan,2022-02-09
1712,Ahmad Al-Momani,33,Saudi Arabia,2021-04-01
1713,Tariq Omari,18,Jordan,2022-11-23
1714,Tariq Najjar,43,Egypt,2022-04-11
1715,Sara Khoury,29,Saudi Arabia,2021-12-23
1716,Ali Darwish,34,Jordan,2021-12-07
1717,Lina Al-Smadi,38,Saudi Arabia,2022-09-24
1718,Aya Hammad,36,Saudi Arabia,2022-09-14
1719,Lina Hammad,42,Saudi Arabia,2023-05-22
1720,Mona Rabie,30,Jordan,2020-01-14
1721,Khaled Qasem,40,Egypt,2022-10-24
1722,Mona Qasem,32,Egypt,2020-10-11
1723,Mona Najjar,42,Saudi Arabia,2022-06-19
1724,Rania Saleh,41,Qatar,2020-12-05
1725,Tariq Barakat,25,Jordan,2021-04-16
1726,Salma Hammad,45,Saudi Arabia,2020-06-06
1727,Mona Haddad,29,Saudi Arabia,2022-11-19
1728,Zain Saleh,43,Saudi Arabia,2023-08-10
1729,Omar Omari,38,Saudi Arabia,2021-07-29
1730,Yousef Shami,53,Jordan,2021-03-09
1731,Majed Saleh,32,Jordan,2020-11-03
1732,Salma Al-Smadi,31,Jordan,2021-01-17
1733,Yousef Barakat,34,Jordan,2020-11-18
1734,Rami Darwish,31,UAE,2022-01-11
1735,Sara Masri,42,Jordan,2023-05-17
1736,Lina Darwish,18,Jordan,2024-01-09
1737,Rania Haddad,24,Saudi Arabia,2020-08-30
1738,Noor Najjar,24,Saudi Arabia,2023-09-15
1739,Yousef Shami,44,Egypt,2021-04-16
1740,Lina Khoury,52,Saudi Arabia,2022-04-29
1741,Ahmad Qasem,33,Jordan,2021-11-07
1742,Aya Masri,33,Egypt,2024-01-15
1743,Salma Masri,35,Saudi Arabia,2020-08-20
1744,Salma Masri,46,Jordan,2022-09-13
1745,Lina Najjar,25,Saudi Arabia,2023-10-14
1746,Noor Ayoub,37,Egypt,2022-09-07
1747,Tariq Masri,44,Jordan,2022-09-08
1748,Mona Ayoub,40,Jordan,2021-03-07
1749,Hassan Rabie,36,Jordan,2023-04-24
1750,Majed Al-Momani,45,Jordan,2020-11-26
1751,Huda Najjar,18,Saudi Arabia,2023-08-18
1752,Lina Barakat,41,Saudi Arabia,2022-04-21
1753,Hassan Al-Momani,28,Jordan,2020-02-15
1754,Mona Najjar,18,Egypt,2021-05-14
1755,Huda Qasem,40,UAE,2020-03-29
1756,Salma Saleh,48,Saudi Arabia,2020-09-18
1757,Huda Masri,33,Egypt,2023-03-20
1758,Salma Saleh,44,Jordan,2023-04-28
1759,Mona Shami,51,Saudi Arabia,2020-11-25
1760,Rania Omari,48,Saudi Arabia,2020-10-02
1761,Mona Qasem,51,Egypt,2023-07-13
1762,Mona Shami,42,UAE,2022-11-15
1763,Hassan Haddad,35,Jordan,2020-03-21
1764,Mona Najjar,18,Egypt,2023-03-18
1765,Tariq Masri,32,Jordan,2020-10-27
1766,Ali Ayoub,26,Egypt,2020-04-24
1767,Noor Al-Smadi,56,Qatar,2020-12-06
1768,Ahmad Haddad,33,Jordan,2021-06-12
1769,Yousef Ayoub,36,UAE,2021-01-03
1770,Salma Qasem,40,Jordan,2022-11-24
1771,Farah Hammad,35,Saudi Arabia,2022-04-10
1772,Ahmad Saleh,51,Saudi Arabia,2023-05-12
1773,Ahmad Saleh,28,Saudi Arabia,2023-02-28
1774,Tariq Shami,36,Egypt,2023-07-29
1775,Mona Al-Momani,27,Saudi Arabia,2020-02-08
1776,Majed Al-Smadi,21,Saudi Arabia,2024-01-13
1777,Khaled Khoury,28,Egypt,2024-01-30
1778,Ali Khoury,34,Qatar,2023-09-17
1779,Khaled Qasem,30,Jordan,2021-08-03
1780,Hassan Haddad,28,Qatar,2020-06-24
1781,Tariq Masri,20,Jordan,2021-03-19
1782,Ahmad Qasem,34,Egypt,2022-07-08
1783,Farah Al-Momani,19,Jordan,2023-05-27
1784,Majed Al-Momani,42,Jordan,2022-08-23
1785,Rami Darwish,35,Saudi Arabia,2022-09-13
1786,Rania Ayoub,20,Saudi Arabia,2020-12-15
1787,Noor Qasem,31,Jordan,2021-03-25
1788,Ali Darwish,27,Jordan,2022-04-21
1789,Tariq Qasem,38,Saudi Arabia,2023-05-15
1790,Yousef Saleh,48,Egypt,2020-10-19
1791,Lina Omari,18,Jordan,2023-04-08
1792,Khaled Khoury,36,Jordan,2021-01-07
1793,Ali Shami,33,Saudi Arabia,2023-06-30
1794,Rami Najjar,41,Jordan,2023-09-12
1795,Sara Shami,37,Egypt,2022-11-12
1796,Lina Darwish,27,Egypt,2021-06-25
1797,Khaled Barakat,31,Saudi Arabia,2020-12-09
1798,Majed Omari,27,Jordan,2024-01-23
1799,Noor Ayoub,45,UAE,2023-11-05
1800,Zain Haddad,35,Saudi Arabia,2021-12-02
1801,Huda Darwish,54,Egypt,2022-07-17
1802,Yousef Ayoub,34,Saudi Arabia,2023-05-06
1803,Yousef Darwish,27,UAE,2023-04-24
1804,Ali Masri,19,Saudi Arabia,2020-05-20
1805,Noor Qasem,18,Saudi Arabia,2021-04-15
1806,Rami Masri,19,Qatar,2022-02-13
1807,Rania Haddad,37,Saudi Arabia,2022-02-28
1808,Aya Omari,40,Saudi Arabia,2020-09-27
1809,Hassan Khoury,19,Jordan,2020-08-10
1810,Majed Khoury,43,Saudi Arabia,2020-02-03
1811,Farah Rabie,30,Saudi Arabia,2021-02-18
1812,Lina Haddad,36,Jordan,2022-12-06
1813,Zain Rabie,51,Jordan,2022-10-29
1814,Ali Khoury,43,Saudi Arabia,2023-11-02
1815,Huda Omari,32,UAE,2022-05-09
1816,Huda Barakat,26,Saudi Arabia,2020-11-02
1817,Huda Omari,18,Jordan,2023-05-25
1818,Aya Ayoub,27,Saudi Arabia,2020-07-16
1819,Khaled Darwish,32,Jordan,2020-12-29
1820,Salma Shami,25,Saudi Arabia,2022-09-01
1821,Huda Masri,33,Jordan,2023-06-13
1822,Rami Hammad,35,Jordan,2023-05-13
1823,Zain Saleh,32,Jordan,2020-03-20
1824,Tariq Al-Momani,28,Jordan,2022-12-24
1825,Sara Saleh,36,Jordan,2022-10-27
1826,Farah Omari,39,Jordan,2020-08-28
1827,Rami Omari,24,Saudi Arabia,2020-07-09
1828,Noor Shami,49,Saudi Arabia,2022-09-14
1829,Ahmad Najjar,34,Jordan,2023-09-12
1830,Majed Al-Smadi,35,Egypt,2020-09-23
1831,Sara Omari,42,Jordan,2023-05-20
1832,Tariq Hammad,37,Saudi Arabia,2023-01-09
1833,Noor Ayoub,44,Jordan,2020-01-03
1834,Sara Darwish,37,Jordan,2023-10-21
1835,Rania Saleh,28,Saudi Arabia,2023-08-22
1836,Yousef Saleh,38,Saudi Arabia,2022-06-02
1837,Yousef Shami,23,Egypt,2022-12-05
1838,Rami Najjar,36,Saudi Arabia,2022-05-11
1839,Hassan Najjar,34,Qatar,2022-01-28
1840,Rania Masri,32,Jordan,2020-03-29
1841,Huda Masri,33,Jordan,2023-11-29
1842,Ahmad Darwish,18,Jordan,2022-12-21
1843,Aya Rabie,29,Jordan,2022-05-28
1844,Ali Al-Smadi,35,Saudi Arabia,2021-04-14
1845,Lina Hammad,36,Saudi Arabia,2022-09-14
1846,Tariq Al-Smadi,24,Jordan,2022-02-19
1847,Lina Rabie,47,Egypt,2021-12-18
1848,Mona Shami,26,Egypt,2023-04-21
1849,Tariq Al-Smadi,44,Jordan,2023-11-27
1850,Zain Barakat,39,Jordan,2023-03-25
1851,Huda Rabie,28,Jordan,2020-07-19
1852,Hassan Haddad,52,Jordan,2022-05-21
1853,Rami Al-Momani,23,Jordan,2020-10-01
1854,Noor Khoury,44,Saudi Arabia,2021-06-05
1855,Sara Najjar,45,Jordan,2022-09-04
1856,Mona Al-Smadi,28,Jordan,2021-04-21
1857,Salma Hammad,48,Qatar,2020-06-20
1858,Hassan Omari,32,Saudi Arabia,2021-08-03
1859,Khaled Saleh,37,Egypt,2023-05-10
1860,Sara Omari,37,Jordan,2023-01-18
1861,Lina Al-Smadi,33,Jordan,2022-04-16
1862,Yousef Shami,43,Saudi Arabia,2021-06-11
1863,Sara Haddad,42,Jordan,2021-01-22
1864,Majed Barakat,18,Jordan,2020-01-12
1865,Farah Hammad,48,Saudi Arabia,2023-12-23
1866,Tariq Al-Smadi,18,Saudi Arabia,2020-01-15
1867,Omar Omari,45,Saudi Arabia,2023-03-29
1868,Aya Ayoub,46,Saudi Arabia,2022-12-06
1869,Lina Ayoub,24,Saudi Arabia,2020-08-29
1870,Zain Omari,30,Jordan,2022-11-30
1871,Huda Shami,23,Jordan,2020-01-15
1872,Sara Barakat,32,Jordan,2022-02-07
1873,Salma Al-Momani,31,Jordan,2023-09-02
1874,Lina Al-Momani,42,Qatar,2021-02-24
1875,Aya Najjar,48,Saudi Arabia,2023-11-09
1876,Hassan Haddad,48,UAE,2021-10-08
1877,Salma Darwish,29,Jordan,2022-04-17
1878,Huda Hammad,32,Jordan,2022-01-11
1879,Huda Al-Momani,18,Jordan,2020-08-06
1880,Farah Masri,26,Jordan,2020-11-12
1881,Omar Masri,44,Jordan,2022-05-22
1882,Mona Shami,51,UAE,2023-08-27
1883,Noor Omari,22,Saudi Arabia,2023-04-13
1884,Yousef Hammad,29,Saudi Arabia,2021-06-03
1885,Huda Rabie,34,Saudi Arabia,2021-06-19
1886,Zain Masri,37,Egypt,2023-01-02
1887,Tariq Ayoub,26,Jordan,2022-05-17
1888,Yousef Al-Momani,39,Jordan,2023-03-02
1889,Lina Haddad,30,Jordan,2022-01-18
1890,Lina Masri,34,UAE,2023-06-07
1891,Salma Najjar,40,Qatar,2021-07-18
1892,Zain Najjar,35,Jordan,2023-10-25
1893,Huda Barakat,30,Egypt,2022-03-24
1894,Rami Hammad,33,Egypt,2021-02-21
1895,Sara Barakat,34,Jordan,2022-04-26
1896,Rania Masri,31,Jordan,2023-02-04
1897,Hassan Darwish,32,Saudi Arabia,2023-02-15
1898,Omar Ayoub,50,Qatar,2022-09-15
1899,Hassan Barakat,40,Jordan,2021-01-01
1900,Farah Masri,32,UAE,2022-01-28
1901,Farah Barakat,41,Jordan,2023-02-19
1902,Salma Khoury,31,UAE,2023-02-10
1903,Ali Darwish,46,Saudi Arabia,2022-09-17
1904,Khaled Shami,38,Saudi Arabia,2021-06-03
1905,Salma Al-Momani,33,Egypt,2021-09-20
1906,Khaled Shami,39,Egypt,2023-03-29
1907,Sara Qasem,19,Egypt,2021-12-06
1908,Omar Najjar,23,Jordan,2023-12-15
1909,Aya Haddad,23,Saudi Arabia,2022-03-26
1910,Salma Ayoub,36,Jordan,2020-10-09
1911,Majed Saleh,52,Saudi Arabia,2023-09-12
1912,Noor Qasem,57,Saudi Arabia,2020-08-31
1913,Mona Darwish,41,Saudi Arabia,2021-04-15
1914,Ahmad Darwish,40,Saudi Arabia,2022-07-03
1915,Sara Al-Smadi,18,Qatar,2023-12-03
1916,Majed Al-Momani,29,Jordan,2020-11-27
1917,Omar Khoury,27,Saudi Arabia,2020-07-24
1918,Yousef Al-Smadi,28,Jordan,2021-03-15
1919,Ali Darwish,33,Jordan,2022-11-07
1920,Salma Qasem,30,Jordan,2022-03-31
1921,Hassan Hammad,18,Egypt,2021-11-24
1922,Farah Darwish,42,Egypt,2023-02-01
1923,Zain Saleh,24,Egypt,2023-06-11
1924,Salma Al-Momani,37,Qatar,2023-11-28
1925,Rania Qasem,55,Jordan,2023-11-02
1926,Huda Khoury,25,Jordan,2023-12-18
1927,Sara Khoury,18,Saudi Arabia,2020-04-16
1928,Sara Qasem,32,Saudi Arabia,2020-11-25
1929,Yousef Darwish,46,Saudi Arabia,2022-03-07
1930,Huda Qasem,54,Jordan,2023-07-26
1931,Aya Saleh,22,Saudi Arabia,2020-01-11
1932,Majed Hammad,39,Saudi Arabia,2020-07-05
1933,Sara Khoury,30,Jordan,2020-10-24
1934,Zain Omari,33,Saudi Arabia,2022-08-23
1935,Khaled Al-Smadi,61,Saudi Arabia,2023-05-14
1936,Khaled Al-Momani,19,Saudi Arabia,2022-06-10
1937,Zain Al-Momani,37,Jordan,2020-06-29
1938,Tariq Masri,39,UAE,2020-05-11
1939,Ali Khoury,45,Jordan,2021-06-22
1940,Mona Al-Momani,35,Jordan,2021-03-30
1941,Omar Omari,38,UAE,2022-01-29
1942,Huda Omari,31,Saudi Arabia,2020-06-12
1943,Omar Haddad,37,Jordan,2023-06-01
1944,Ahmad Najjar,31,Saudi Arabia,2020-03-18
1945,Farah Qasem,41,Saudi Arabia,2024-01-23
1946,Rami Haddad,31,UAE,2022-02-26
1947,Noor Haddad,38,UAE,2022-03-31
1948,Rami Omari,34,Saudi Arabia,2023-06-11
1949,Lina Darwish,46,Saudi Arabia,2023-09-05
1950,Omar Najjar,34,Jordan,2022-12-03
1951,Zain Khoury,18,Jordan,2021-08-09
1952,Farah Al-Momani,47,Saudi Arabia,2023-12-28
1953,Rami Omari,25,Saudi Arabia,2023-05-08
1954,Majed Hammad,28,Saudi Arabia,2020-04-27
1955,Sara Shami,29,Jordan,2020-12-24
1956,Tariq Qasem,48,Jordan,2023-08-04
1957,Noor Al-Smadi,18,Saudi Arabia,2022-10-09
1958,Ahmad Ayoub,66,Jordan,2022-06-18
1959,Majed Haddad,45,UAE,2020-01-22
1960,Noor Haddad,37,Jordan,2021-02-17
1961,Rami Darwish,34,Saudi Arabia,2023-09-07
1962,Lina Rabie,37,Egypt,2022-11-27
1963,Majed Hammad,40,Jordan,2021-08-08
1964,Lina Barakat,41,Saudi Arabia,2021-02-02
1965,Farah Al-Smadi,40,Jordan,2020-03-09
1966,Ali Ayoub,35,Saudi Arabia,2023-05-12
1967,Omar Barakat,33,Saudi Arabia,2022-11-11
1968,Ali Shami,33,Saudi Arabia,2022-11-22
1969,Noor Saleh,33,Saudi Arabia,2023-12-01
1970,Huda Haddad,46,Egypt,2021-04-19
1971,Ali Qasem,40,Jordan,2023-06-13
1972,Zain Barakat,18,Jordan,2020-12-13
1973,Aya Barakat,41,Egypt,2023-10-12
1974,Zain Rabie,36,Saudi Arabia,2020-03-14
1975,Aya Khoury,34,Egypt,2022-01-06
1976,Sara Masri,31,Saudi Arabia,2021-05-04
1977,Noor Al-Momani,46,Egypt,2023-09-03
1978,Farah Hammad,44,Saudi Arabia,2020-01-01
1979,Ali Haddad,27,UAE,2020-11-18
1980,Khaled Darwish,39,Egypt,2020-06-26
1981,Farah Al-Smadi,25,Saudi Arabia,2021-07-19
1982,Salma Al-Momani,21,Jordan,2022-03-29
1983,Tariq Ayoub,28,Jordan,2021-12-24
1984,Hassan Darwish,43,Jordan,2023-10-03
1985,Hassan Najjar,44,Jordan,2022-03-20
1986,Sara Qasem,40,Jordan,2022-04-10
1987,Tariq Al-Smadi,42,Saudi Arabia,2023-04-15
1988,Noor Barakat,40,Saudi Arabia,2021-02-14
1989,Hassan Masri,28,Saudi Arabia,2022-11-26
1990,Hassan Omari,39,Saudi Arabia,2020-02-01
1991,Khaled Shami,43,Jordan,2023-12-12
1992,Noor Masri,42,Jordan,2020-05-20
1993,Ahmad Darwish,46,Jordan,2020-07-03
1994,Yousef Omari,42,Saudi Arabia,2023-01-30
1995,Rania Darwish,38,Jordan,2021-08-05
1996,Khaled Haddad,45,Jordan,2024-01-27
1997,Omar Rabie,34,Saudi Arabia,2023-02-19
1998,Zain Al-Smadi,26,Egypt,2023-04-08
1999,Khaled Qasem,33,Jordan,2021-12-13
2000,Noor Hammad,27,Saudi Arabia,2021-12-12
